Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2018,Eritrea,ERI,-,-,G,FI,P,12485,1193,2972,7057,23707
2018,Eritrea,ERI,-,-,U,FI,P,2076,60,10,2602,4748
2018,Eritrea,ERI,-,-,U,RA,P,0,0,13,0,13
2018,Eritrea,ERI,-,-,G,FA,P,69,24,686,439,1218
2018,Eritrea,ERI,-,-,G,RA,P,286,140,111,314,851
2018,Eritrea,ERI,-,-,G,AR,P,264,0,530,105,899
2018,Eritrea,ERI,-,-,J,FI,P,1296,0,0,460,1756
2018,Eritrea,ERI,-,-,G,AR,C,43,0,39,5,87
2018,Eritrea,ERI,-,-,G,JR,P,220,137,744,1978,3079
2018,Eritrea,ERI,-,-,G,NA,P,2218,2969,332,1676,7195
2018,Eritrea,ERI,-,-,U,AR,P,0,0,5,0,5
2018,Eritrea,ERI,-,-,G,TA,P,0,0,0,10,10
2018,Eritrea,ERI,-,-,G,EO,P,264,0,204,13,481
2018,Eritrea,ERI,-,-,G,IN,C,300,0,76,23,399
2018,Eritrea,ERI,-,-,U,FA,P,88,0,0,18,106
2018,Estonia,EST,-,-,G,IN,C,0,0,0,5,5
2018,Ethiopia,ETH,-,-,U,AR,P,49,0,429,30,508
2018,Ethiopia,ETH,-,-,U,FI,P,1719,33,1125,9163,12040
2018,Ethiopia,ETH,-,-,U,RA,P,0,0,16,0,16
2018,Ethiopia,ETH,-,-,G,AR,P,158,5,447,1996,2606
2018,Ethiopia,ETH,-,-,G,FI,P,2706,1773,3618,6053,14150
2018,Ethiopia,ETH,-,-,G,FA,P,52,31,229,48,360
2018,Ethiopia,ETH,-,-,G,RA,P,44,13,184,239,480
2018,Ethiopia,ETH,-,-,J,FI,P,73,0,0,698,771
2018,Ethiopia,ETH,-,-,G,AR,C,69,0,96,5,170
2018,Ethiopia,ETH,-,-,G,JR,P,172,56,1028,995,2251
2018,Ethiopia,ETH,-,-,G,NA,P,201,198,1044,338,1781
2018,Ethiopia,ETH,-,-,G,EO,P,52,0,48,13,113
2018,Ethiopia,ETH,-,-,G,IN,C,346,0,212,69,627
2018,Ethiopia,ETH,-,-,U,FA,P,167,0,0,2375,2542
2018,Fiji,FJI,-,-,G,AR,P,5,0,117,24,146
2018,Fiji,FJI,-,-,G,FI,P,0,0,240,24,264
2018,Fiji,FJI,-,-,G,EO,P,0,0,5,0,5
2018,Fiji,FJI,-,-,G,IN,C,0,0,23,27,50
2018,Finland,FIN,-,-,G,FI,P,0,0,5,0,5
2018,France,FRA,-,-,G,FI,P,0,0,15,17,32
2018,France,FRA,-,-,G,AR,P,0,0,5,0,5
2018,France,FRA,-,-,G,EO,P,0,0,5,0,5
2018,France,FRA,-,-,G,IN,C,0,0,0,5,5
2018,"Micronesia (Federated States of)",FSM,-,-,G,EO,P,0,0,5,0,5
2018,Gabon,GAB,-,-,G,FI,P,46,31,326,10,413
2018,Gabon,GAB,-,-,G,AR,P,21,17,98,11,147
2018,Gabon,GAB,-,-,G,JR,P,0,0,5,10,15
2018,Gabon,GAB,-,-,G,NA,P,0,5,18,5,28
2018,Gabon,GAB,-,-,G,IN,C,10,0,16,5,31
2018,Gambia,GMB,-,-,G,FA,P,20,0,74,65,159
2018,Gambia,GMB,-,-,G,FI,P,227,2201,5213,339,7980
2018,Gambia,GMB,-,-,G,RA,P,0,11,114,389,514
2018,Gambia,GMB,-,-,G,AR,P,30,0,134,55,219
2018,Gambia,GMB,-,-,U,AR,P,0,0,5,0,5
2018,Gambia,GMB,-,-,G,AR,C,15,0,35,5,55
2018,Gambia,GMB,-,-,G,JR,P,10,14,1117,1905,3046
2018,Gambia,GMB,-,-,G,NA,P,122,139,2476,1116,3853
2018,Gambia,GMB,-,-,U,FI,P,0,0,10,5,15
2018,Gambia,GMB,-,-,G,EO,P,5,0,23,10,38
2018,Gambia,GMB,-,-,G,IN,C,59,0,36,41,136
2018,Palestinian,PSE,-,-,G,FI,P,1606,223,560,848,3237
2018,Palestinian,PSE,-,-,U,FI,P,178,0,0,366,544
2018,Palestinian,PSE,-,-,G,AR,P,29,0,55,20,104
2018,Palestinian,PSE,-,-,G,AR,C,18,0,37,5,60
2018,Palestinian,PSE,-,-,G,FA,P,10,0,0,156,166
2018,Palestinian,PSE,-,-,G,JR,P,5,0,96,30,131
2018,Palestinian,PSE,-,-,G,TA,P,0,5,0,10,15
2018,Palestinian,PSE,-,-,G,RA,P,13,0,26,11,50
2018,Palestinian,PSE,-,-,U,AR,P,0,0,5,0,5
2018,Palestinian,PSE,-,-,U,FA,P,0,0,0,24,24
2018,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,AR,P,0,0,5,5,10
2018,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,FI,P,0,0,44,0,44
2018,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,JR,P,0,5,0,5,10
2018,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,EO,P,0,0,5,0,5
2018,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,IN,C,0,0,0,10,10
2018,Georgia,GEO,-,-,G,FA,P,5,35,1289,592,1921
2018,Georgia,GEO,-,-,G,FI,P,202,315,7215,1523,9255
2018,Georgia,GEO,-,-,G,RA,P,5,15,248,528,796
2018,Georgia,GEO,-,-,G,AR,P,51,34,1100,659,1844
2018,Georgia,GEO,-,-,G,AR,C,10,0,13,0,23
2018,Georgia,GEO,-,-,G,JR,P,5,24,1782,1847,3658
2018,Georgia,GEO,-,-,G,NA,P,10,50,4022,491,4573
2018,Georgia,GEO,-,-,G,TA,P,0,22,0,13,35
2018,Georgia,GEO,-,-,G,EO,P,13,0,12,0,25
2018,Georgia,GEO,-,-,G,IN,C,39,0,126,66,231
2018,Germany,DEU,-,-,G,AR,P,0,0,5,0,5
2018,Germany,DEU,-,-,G,FA,P,0,0,0,5,5
2018,Germany,DEU,-,-,G,FI,P,0,0,15,16,31
2018,Germany,DEU,-,-,G,TA,P,0,0,0,10,10
2018,Germany,DEU,-,-,G,EO,P,0,0,0,5,5
2018,Germany,DEU,-,-,G,IN,C,5,0,5,5,15
2018,Ghana,GHA,-,-,G,AR,P,10,0,111,642,763
2018,Ghana,GHA,-,-,G,FI,P,137,950,3825,286,5198
2018,Ghana,GHA,-,-,G,FA,P,0,5,94,67,166
2018,Ghana,GHA,-,-,G,RA,P,5,0,62,113,180
2018,Ghana,GHA,-,-,U,AR,P,0,0,13,10,23
2018,Ghana,GHA,-,-,U,FI,P,0,0,15,10,25
2018,Ghana,GHA,-,-,G,AR,C,14,0,57,0,71
2018,Ghana,GHA,-,-,G,JR,P,5,13,489,644,1151
2018,Ghana,GHA,-,-,G,NA,P,13,44,717,317,1091
2018,Ghana,GHA,-,-,G,EO,P,26,0,50,50,126
2018,Ghana,GHA,-,-,G,IN,C,12,0,18,30,60
2018,Guinea-Bissau,GNB,-,-,G,FA,P,0,0,5,90,95
2018,Guinea-Bissau,GNB,-,-,G,FI,P,28,152,843,102,1125
2018,Guinea-Bissau,GNB,-,-,G,AR,P,0,5,48,12,65
2018,Guinea-Bissau,GNB,-,-,G,JR,P,5,0,43,65,113
2018,Guinea-Bissau,GNB,-,-,G,NA,P,5,10,101,141,257
2018,Guinea-Bissau,GNB,-,-,G,RA,P,0,0,5,34,39
2018,Guinea-Bissau,GNB,-,-,U,FI,P,0,0,5,10,15
2018,Guinea-Bissau,GNB,-,-,J,FI,P,0,0,0,5,5
2018,Guinea-Bissau,GNB,-,-,G,IN,C,0,0,5,0,5
2018,Greece,GRC,-,-,G,FI,P,0,0,5,17,22
2018,Greece,GRC,-,-,G,JR,P,0,0,5,0,5
2018,Greece,GRC,-,-,G,NA,P,0,0,5,0,5
2018,Greece,GRC,-,-,G,FA,P,0,0,0,5,5
2018,Greece,GRC,-,-,G,EO,P,0,0,0,5,5
2018,Greece,GRC,-,-,G,IN,C,0,0,5,12,17
2018,Grenada,GRD,-,-,G,FI,P,5,0,15,5,25
2018,Grenada,GRD,-,-,G,AR,C,0,0,5,0,5
2018,Guatemala,GTM,-,-,G,FI,P,152,65,195,348,760
2018,Guatemala,GTM,-,-,G,AR,P,48,0,86,513,647
2018,Guatemala,GTM,-,-,G,EO,P,983,0,5483,2655,9121
2018,Guatemala,GTM,-,-,G,IN,C,1309,0,2981,3780,8070
2018,Guinea,GIN,-,-,U,AR,P,0,0,106,41,147
2018,Guinea,GIN,-,-,U,FI,P,25,0,372,586,983
2018,Guinea,GIN,-,-,U,RA,P,0,0,5,5,10
2018,Guinea,GIN,-,-,G,FA,P,5,0,50,33,88
2018,Guinea,GIN,-,-,G,FI,P,1402,1401,8201,431,11435
2018,Guinea,GIN,-,-,G,RA,P,42,29,280,282,633
2018,Guinea,GIN,-,-,G,AR,P,514,127,1661,176,2478
2018,Guinea,GIN,-,-,G,AR,C,5,0,13,0,18
2018,Guinea,GIN,-,-,G,JR,P,25,18,617,1642,2302
2018,Guinea,GIN,-,-,G,NA,P,321,254,1860,1112,3547
2018,Guinea,GIN,-,-,J,FI,P,0,0,0,13,13
2018,Guinea,GIN,-,-,U,JR,P,0,0,5,0,5
2018,Guinea,GIN,-,-,G,EO,P,39,0,45,5,89
2018,Guinea,GIN,-,-,G,IN,C,74,0,82,40,196
2018,Guyana,GUY,-,-,G,FI,P,22,0,51,5,78
2018,Guyana,GUY,-,-,G,AR,P,0,0,16,5,21
2018,Guyana,GUY,-,-,G,EO,P,0,0,11,5,16
2018,Guyana,GUY,-,-,G,IN,C,19,0,19,41,79
2018,Haiti,HTI,-,-,G,AR,P,60,14,1188,3790,5052
2018,Haiti,HTI,-,-,G,FI,P,636,60,6112,1521,8329
2018,Haiti,HTI,-,-,U,FI,P,0,0,0,509,509
2018,Haiti,HTI,-,-,G,NA,P,0,0,5,0,5
2018,Haiti,HTI,-,-,G,EO,P,43,0,840,316,1199
2018,Haiti,HTI,-,-,G,IN,C,185,0,593,568,1346
2018,"China, Hong Kong SAR",HKG,-,-,G,FI,P,0,0,5,20,25
2018,"China, Hong Kong SAR",HKG,-,-,G,AR,C,0,0,5,0,5
2018,Honduras,HND,-,-,G,FI,P,682,720,975,2742,5119
2018,Honduras,HND,-,-,G,AR,P,52,0,103,158,313
2018,Honduras,HND,-,-,G,JR,P,0,10,10,0,20
2018,Honduras,HND,-,-,G,NA,P,0,5,5,0,10
2018,Honduras,HND,-,-,G,EO,P,1109,0,5424,2427,8960
2018,Honduras,HND,-,-,G,IN,C,791,0,1737,2363,4891
2018,Croatia,HRV,-,-,G,AR,P,0,0,5,5,10
2018,Croatia,HRV,-,-,G,FI,P,78,0,68,37,183
2018,Croatia,HRV,-,-,G,NA,P,0,0,5,0,5
2018,Croatia,HRV,-,-,G,IN,C,0,0,5,0,5
2018,Hungary,HUN,-,-,G,FI,P,634,0,277,267,1178
2018,Hungary,HUN,-,-,G,AR,P,49,0,48,5,102
2018,Hungary,HUN,-,-,G,NA,P,0,0,0,5,5
2018,Hungary,HUN,-,-,G,JR,P,0,0,5,0,5
2018,Hungary,HUN,-,-,G,EO,P,0,0,11,12,23
2018,Hungary,HUN,-,-,G,IN,C,0,0,5,43,48
2018,"Cote d'Ivoire",CIV,-,-,U,AR,P,5,0,75,41,121
2018,"Cote d'Ivoire",CIV,-,-,U,FI,P,51,0,217,252,520
2018,"Cote d'Ivoire",CIV,-,-,U,RA,P,0,0,0,10,10
2018,"Cote d'Ivoire",CIV,-,-,G,FA,P,10,5,44,152,211
2018,"Cote d'Ivoire",CIV,-,-,G,FI,P,1263,1234,8077,216,10790
2018,"Cote d'Ivoire",CIV,-,-,G,RA,P,0,5,70,57,132
2018,"Cote d'Ivoire",CIV,-,-,G,AR,P,185,60,1044,167,1456
2018,"Cote d'Ivoire",CIV,-,-,G,AR,C,10,0,24,5,39
2018,"Cote d'Ivoire",CIV,-,-,G,JR,P,0,14,281,830,1125
2018,"Cote d'Ivoire",CIV,-,-,G,NA,P,47,80,809,312,1248
2018,"Cote d'Ivoire",CIV,-,-,J,FI,P,0,0,0,5,5
2018,"Cote d'Ivoire",CIV,-,-,G,TA,P,0,0,0,5,5
2018,"Cote d'Ivoire",CIV,-,-,G,EO,P,5,0,16,0,21
2018,"Cote d'Ivoire",CIV,-,-,G,IN,C,53,0,97,38,188
2018,India,IND,-,-,G,FI,P,330,139,3064,1411,4944
2018,India,IND,-,-,G,AR,P,286,5,681,624,1596
2018,India,IND,-,-,G,FA,P,0,0,487,235,722
2018,India,IND,-,-,G,RA,P,5,0,58,104,167
2018,India,IND,-,-,G,JR,P,0,14,645,417,1076
2018,India,IND,-,-,G,AR,C,35,0,102,12,149
2018,India,IND,-,-,G,NA,P,11,12,739,210,972
2018,India,IND,-,-,U,AR,P,0,0,5,5,10
2018,India,IND,-,-,U,FI,P,0,0,5,5,10
2018,India,IND,-,-,G,TA,P,0,0,0,5,5
2018,India,IND,-,-,G,EO,P,1022,0,716,248,1986
2018,India,IND,-,-,G,IN,C,273,0,1280,887,2440
2018,Indonesia,IDN,-,-,G,AR,P,29,0,1103,88,1220
2018,Indonesia,IDN,-,-,G,FI,P,81,0,2078,264,2423
2018,Indonesia,IDN,-,-,G,AR,C,0,0,5,0,5
2018,Indonesia,IDN,-,-,G,JR,P,0,0,0,5,5
2018,Indonesia,IDN,-,-,G,NA,P,0,5,5,5,15
2018,Indonesia,IDN,-,-,U,FI,P,5,0,5,65,75
2018,Indonesia,IDN,-,-,G,EO,P,0,0,15,0,15
2018,Indonesia,IDN,-,-,G,IN,C,57,0,201,133,391
2018,Ireland,IRL,-,-,G,FI,P,0,0,5,0,5
2018,Ireland,IRL,-,-,G,IN,C,0,0,0,5,5
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,FI,P,6313,364,5233,2057,13967
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,AR,P,556,28,1647,133,2364
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,JR,P,1358,107,2139,2959,6563
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,FA,P,1398,56,198,288,1940
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,RA,P,251,43,632,780,1706
2018,"Iran (Islamic Rep. of)",IRN,-,-,U,AR,P,73,0,74,24,171
2018,"Iran (Islamic Rep. of)",IRN,-,-,U,FI,P,749,0,453,1031,2233
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,AR,C,687,0,634,51,1372
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,NA,P,2315,226,5023,2841,10405
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,TA,P,0,0,0,5,5
2018,"Iran (Islamic Rep. of)",IRN,-,-,U,JR,P,0,0,5,5,10
2018,"Iran (Islamic Rep. of)",IRN,-,-,U,RA,P,5,0,0,0,5
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,EO,P,22,0,25,17,64
2018,"Iran (Islamic Rep. of)",IRN,-,-,G,IN,C,287,0,131,107,525
2018,Iraq,IRQ,-,-,G,FI,P,7488,3929,10172,5162,26751
2018,Iraq,IRQ,-,-,U,FI,P,5329,26,76,33744,39175
2018,Iraq,IRQ,-,-,U,RA,P,0,0,5,0,5
2018,Iraq,IRQ,-,-,G,AR,P,254,78,1017,334,1683
2018,Iraq,IRQ,-,-,G,FA,P,772,561,949,1826,4108
2018,Iraq,IRQ,-,-,G,RA,P,378,254,2297,2407,5336
2018,Iraq,IRQ,-,-,G,AR,C,549,0,814,60,1423
2018,Iraq,IRQ,-,-,G,JR,P,819,1199,10228,7532,19778
2018,Iraq,IRQ,-,-,G,NA,P,4249,2022,7364,4273,17908
2018,Iraq,IRQ,-,-,U,AR,P,0,0,5,10,15
2018,Iraq,IRQ,-,-,G,TA,P,0,0,0,10,10
2018,Iraq,IRQ,-,-,U,JR,P,5,0,21,5,31
2018,Iraq,IRQ,-,-,G,EO,P,13,0,38,20,71
2018,Iraq,IRQ,-,-,G,IN,C,268,0,307,143,718
2018,Israel,ISR,-,-,G,AR,P,0,0,5,11,16
2018,Israel,ISR,-,-,G,FI,P,37,0,33,20,90
2018,Israel,ISR,-,-,G,JR,P,0,0,5,5,10
2018,Israel,ISR,-,-,G,NA,P,0,0,20,0,20
2018,Israel,ISR,-,-,G,EO,P,0,0,5,0,5
2018,Israel,ISR,-,-,G,IN,C,17,0,18,32,67
2018,Italy,ITA,-,-,G,AR,P,0,0,10,0,10
2018,Italy,ITA,-,-,G,FI,P,0,0,38,15,53
2018,Italy,ITA,-,-,G,JR,P,0,0,5,5,10
2018,Italy,ITA,-,-,G,NA,P,0,0,21,5,26
2018,Italy,ITA,-,-,G,EO,P,0,0,10,0,10
2018,Italy,ITA,-,-,G,IN,C,0,0,10,15,25
2018,Jamaica,JAM,-,-,G,FI,P,95,10,165,81,351
2018,Jamaica,JAM,-,-,G,AR,P,5,0,23,5,33
2018,Jamaica,JAM,-,-,G,AR,C,14,0,38,5,57
2018,Jamaica,JAM,-,-,G,JR,P,5,0,25,12,42
2018,Jamaica,JAM,-,-,G,NA,P,14,0,14,5,33
2018,Jamaica,JAM,-,-,G,RA,P,0,0,0,5,5
2018,Jamaica,JAM,-,-,U,FI,P,10,0,0,13,23
2018,Jamaica,JAM,-,-,G,EO,P,10,0,110,36,156
2018,Jamaica,JAM,-,-,G,IN,C,94,0,26,56,176
2018,Jordan,JOR,-,-,U,FI,P,20,0,0,31,51
2018,Jordan,JOR,-,-,G,AR,P,17,0,28,21,66
2018,Jordan,JOR,-,-,G,FI,P,156,0,265,92,513
2018,Jordan,JOR,-,-,G,FA,P,17,0,17,10,44
2018,Jordan,JOR,-,-,G,RA,P,5,0,60,23,88
2018,Jordan,JOR,-,-,G,AR,C,10,0,12,0,22
2018,Jordan,JOR,-,-,G,JR,P,10,10,151,99,270
2018,Jordan,JOR,-,-,G,NA,P,13,20,109,78,220
2018,Jordan,JOR,-,-,U,JR,P,0,0,5,0,5
2018,Jordan,JOR,-,-,G,EO,P,5,0,11,5,21
2018,Jordan,JOR,-,-,G,IN,C,97,0,162,113,372
2018,Japan,JPN,-,-,G,FI,P,0,0,5,10,15
2018,Japan,JPN,-,-,G,IN,C,0,0,0,12,12
2018,Kazakhstan,KAZ,-,-,G,FA,P,5,5,403,361,774
2018,Kazakhstan,KAZ,-,-,G,FI,P,94,27,340,133,594
2018,Kazakhstan,KAZ,-,-,G,RA,P,0,0,59,54,113
2018,Kazakhstan,KAZ,-,-,G,AR,P,43,10,63,37,153
2018,Kazakhstan,KAZ,-,-,G,AR,C,0,0,5,0,5
2018,Kazakhstan,KAZ,-,-,G,JR,P,5,0,131,70,206
2018,Kazakhstan,KAZ,-,-,G,NA,P,5,0,39,24,68
2018,Kazakhstan,KAZ,-,-,G,TA,P,0,5,0,14,19
2018,Kazakhstan,KAZ,-,-,U,FI,P,0,0,0,21,21
2018,Kazakhstan,KAZ,-,-,G,EO,P,0,0,5,0,5
2018,Kazakhstan,KAZ,-,-,G,IN,C,92,0,171,56,319
2018,Kenya,KEN,-,-,G,AR,P,29,5,31,75,140
2018,Kenya,KEN,-,-,G,FA,P,0,0,33,5,38
2018,Kenya,KEN,-,-,G,FI,P,80,21,241,40,382
2018,Kenya,KEN,-,-,G,RA,P,5,0,22,10,37
2018,Kenya,KEN,-,-,U,AR,P,0,0,5,0,5
2018,Kenya,KEN,-,-,U,FI,P,0,0,29,10,39
2018,Kenya,KEN,-,-,G,AR,C,21,0,40,0,61
2018,Kenya,KEN,-,-,G,JR,P,0,0,47,110,157
2018,Kenya,KEN,-,-,G,NA,P,0,5,199,126,330
2018,Kenya,KEN,-,-,G,EO,P,5,0,32,18,55
2018,Kenya,KEN,-,-,G,IN,C,121,0,219,88,428
2018,Kyrgyzstan,KGZ,-,-,G,FA,P,11,0,38,26,75
2018,Kyrgyzstan,KGZ,-,-,G,FI,P,50,54,227,92,423
2018,Kyrgyzstan,KGZ,-,-,G,RA,P,0,0,82,62,144
2018,Kyrgyzstan,KGZ,-,-,G,AR,P,64,0,64,43,171
2018,Kyrgyzstan,KGZ,-,-,G,AR,C,0,0,5,0,5
2018,Kyrgyzstan,KGZ,-,-,G,JR,P,0,5,104,58,167
2018,Kyrgyzstan,KGZ,-,-,G,NA,P,5,12,106,23,146
2018,Kyrgyzstan,KGZ,-,-,G,TA,P,0,5,0,14,19
2018,Kyrgyzstan,KGZ,-,-,U,FI,P,0,0,0,21,21
2018,Kyrgyzstan,KGZ,-,-,G,EO,P,14,0,15,0,29
2018,Kyrgyzstan,KGZ,-,-,G,IN,C,74,0,96,69,239
2018,"Rep. of Korea",KOR,-,-,G,AR,P,0,0,34,0,34
2018,"Rep. of Korea",KOR,-,-,G,FI,P,5,0,88,20,113
2018,"Rep. of Korea",KOR,-,-,G,JR,P,0,0,10,0,10
2018,"Rep. of Korea",KOR,-,-,G,NA,P,0,0,13,0,13
2018,"Rep. of Korea",KOR,-,-,G,RA,P,0,0,0,5,5
2018,"Rep. of Korea",KOR,-,-,G,EO,P,0,0,14,5,19
2018,"Rep. of Korea",KOR,-,-,G,IN,C,5,0,5,34,44
2018,"Dem. People's Rep. of Korea",PRK,-,-,G,AR,P,5,0,5,0,10
2018,"Dem. People's Rep. of Korea",PRK,-,-,G,FI,P,5,5,15,41,66
2018,"Dem. People's Rep. of Korea",PRK,-,-,G,JR,P,0,0,5,5,10
2018,"Dem. People's Rep. of Korea",PRK,-,-,G,NA,P,0,0,12,5,17
2018,"Dem. People's Rep. of Korea",PRK,-,-,G,TA,P,0,16,0,0,16
2018,"Dem. People's Rep. of Korea",PRK,-,-,G,RA,P,0,0,5,0,5
2018,"Dem. People's Rep. of Korea",PRK,-,-,G,IN,C,0,0,0,10,10
2018,Kuwait,KWT,-,-,G,FI,P,224,5,108,100,437
2018,Kuwait,KWT,-,-,G,AR,C,10,0,16,0,26
2018,Kuwait,KWT,-,-,G,JR,P,5,0,24,21,50
2018,Kuwait,KWT,-,-,G,NA,P,0,0,10,20,30
2018,Kuwait,KWT,-,-,G,RA,P,0,0,5,5,10
2018,Kuwait,KWT,-,-,G,AR,P,0,0,5,0,5
2018,Kuwait,KWT,-,-,U,FI,P,5,0,0,0,5
2018,Kuwait,KWT,-,-,G,IN,C,13,0,5,5,23
2018,"Lao People's Dem. Rep.",LAO,-,-,U,AR,P,0,0,5,0,5
2018,"Lao People's Dem. Rep.",LAO,-,-,U,FI,P,0,0,5,5,10
2018,"Lao People's Dem. Rep.",LAO,-,-,G,AR,P,0,0,0,5,5
2018,"Lao People's Dem. Rep.",LAO,-,-,G,EO,P,0,0,16,0,16
2018,"Lao People's Dem. Rep.",LAO,-,-,G,IN,C,5,0,5,20,30
2018,Liberia,LBR,-,-,U,FI,P,0,0,30,110,140
2018,Liberia,LBR,-,-,G,FI,P,30,51,229,23,333
2018,Liberia,LBR,-,-,G,FA,P,5,0,92,378,475
2018,Liberia,LBR,-,-,G,RA,P,0,0,15,10,25
2018,Liberia,LBR,-,-,U,AR,P,0,0,36,38,74
2018,Liberia,LBR,-,-,G,AR,P,16,0,22,22,60
2018,Liberia,LBR,-,-,G,JR,P,0,5,32,128,165
2018,Liberia,LBR,-,-,G,NA,P,12,18,134,94,258
2018,Liberia,LBR,-,-,J,FI,P,0,0,0,5,5
2018,Liberia,LBR,-,-,G,EO,P,0,0,29,5,34
2018,Liberia,LBR,-,-,G,IN,C,140,0,81,68,289
2018,Libya,LBY,-,-,G,FI,P,727,1640,526,704,3597
2018,Libya,LBY,-,-,U,FI,P,25,0,0,35,60
2018,Libya,LBY,-,-,G,AR,P,60,44,65,36,205
2018,Libya,LBY,-,-,G,FA,P,15,12,5,140,172
2018,Libya,LBY,-,-,G,AR,C,14,0,10,5,29
2018,Libya,LBY,-,-,G,JR,P,23,129,295,561,1008
2018,Libya,LBY,-,-,G,NA,P,77,121,428,580,1206
2018,Libya,LBY,-,-,G,RA,P,5,16,62,90,173
2018,Libya,LBY,-,-,J,FI,P,0,0,0,14,14
2018,Libya,LBY,-,-,G,EO,P,0,0,5,0,5
2018,Libya,LBY,-,-,G,IN,C,50,0,53,45,148
2018,"Saint Lucia",LCA,-,-,G,AR,P,0,0,5,0,5
2018,"Saint Lucia",LCA,-,-,G,FI,P,53,0,51,36,140
2018,"Saint Lucia",LCA,-,-,G,AR,C,0,0,5,0,5
2018,"Saint Lucia",LCA,-,-,G,IN,C,0,0,0,5,5
2018,Lebanon,LBN,-,-,G,AR,P,31,0,223,20,274
2018,Lebanon,LBN,-,-,G,FI,P,226,34,872,256,1388
2018,Lebanon,LBN,-,-,G,FA,P,23,20,11,14,68
2018,Lebanon,LBN,-,-,G,RA,P,0,10,180,166,356
2018,Lebanon,LBN,-,-,G,AR,C,10,0,17,0,27
2018,Lebanon,LBN,-,-,G,JR,P,19,49,1528,675,2271
2018,Lebanon,LBN,-,-,G,NA,P,17,48,626,221,912
2018,Lebanon,LBN,-,-,U,FI,P,26,0,10,15,51
2018,Lebanon,LBN,-,-,G,EO,P,0,0,5,5,10
2018,Lebanon,LBN,-,-,G,IN,C,31,0,62,45,138
2018,Lesotho,LSO,-,-,G,FI,P,0,0,5,0,5
2018,"Sri Lanka",LKA,-,-,G,AR,P,325,24,1839,607,2795
2018,"Sri Lanka",LKA,-,-,G,FI,P,1571,267,6318,649,8805
2018,"Sri Lanka",LKA,-,-,G,FA,P,10,0,126,166,302
2018,"Sri Lanka",LKA,-,-,G,RA,P,5,10,110,130,255
2018,"Sri Lanka",LKA,-,-,G,AR,C,294,0,243,20,557
2018,"Sri Lanka",LKA,-,-,G,JR,P,20,13,199,224,456
2018,"Sri Lanka",LKA,-,-,G,NA,P,46,25,366,128,565
2018,"Sri Lanka",LKA,-,-,U,AR,P,10,0,159,46,215
2018,"Sri Lanka",LKA,-,-,U,FI,P,57,0,194,173,424
2018,"Sri Lanka",LKA,-,-,G,EO,P,29,0,32,10,71
2018,"Sri Lanka",LKA,-,-,G,IN,C,29,0,153,45,227
2018,Lithuania,LTU,-,-,G,AR,P,0,0,5,0,5
2018,Lithuania,LTU,-,-,G,FI,P,0,0,15,5,20
2018,Lithuania,LTU,-,-,G,IN,C,0,0,0,10,10
2018,Luxembourg,LUX,-,-,G,FI,P,0,0,5,0,5
2018,Latvia,LVA,-,-,G,AR,P,0,0,5,0,5
2018,Latvia,LVA,-,-,G,FI,P,5,0,5,0,10
2018,Latvia,LVA,-,-,G,JR,P,0,0,0,5,5
2018,Latvia,LVA,-,-,G,NA,P,0,0,5,0,5
2018,Latvia,LVA,-,-,G,EO,P,5,0,0,0,5
2018,Latvia,LVA,-,-,G,IN,C,0,0,0,12,12
2018,Madagascar,MDG,-,-,G,FI,P,10,10,108,0,128
2018,Madagascar,MDG,-,-,G,AR,P,0,0,52,5,57
2018,Madagascar,MDG,-,-,G,NA,P,0,0,5,0,5
2018,Madagascar,MDG,-,-,G,RA,P,0,0,0,5,5
2018,Mauritania,MRT,-,-,G,FA,P,5,0,5,44,54
2018,Mauritania,MRT,-,-,G,FI,P,147,20,869,35,1071
2018,Mauritania,MRT,-,-,G,RA,P,10,0,60,5,75
2018,Mauritania,MRT,-,-,G,AR,P,117,5,275,205,602
2018,Mauritania,MRT,-,-,J,FI,P,0,0,19,0,19
2018,Mauritania,MRT,-,-,G,JR,P,0,0,22,17,39
2018,Mauritania,MRT,-,-,G,NA,P,10,0,21,16,47
2018,Mauritania,MRT,-,-,U,FI,P,5,0,0,5,10
2018,Mauritania,MRT,-,-,G,EO,P,0,0,5,0,5
2018,Mauritania,MRT,-,-,G,IN,C,74,0,78,45,197
2018,"North Macedonia",MKD,-,-,G,FA,P,0,5,31,22,58
